TRADE_PARTNER,YEAR_MONTH,YEAR,PROVINCE,SECTOR,EXPORT,IMPORT,NET_TRADE
United States,2015-10-01,2015,New Brunswick,Motor vehicles and parts,1988000.0,35863000.0,-33875000.0
United States,2015-10-01,2015,New Brunswick,Special transactions trade,6801000.0,2558000.0,4243000.0
United States,2015-10-01,2015,Newfoundland and Labrador,Aircraft and transportation,939000.0,96000.0,843000.0
United States,2015-10-01,2015,Newfoundland and Labrador,Basic products,5000.0,19000.0,-14000.0
United States,2015-10-01,2015,Newfoundland and Labrador,Consumer goods,8806000.0,163000.0,8643000.0
United States,2015-10-01,2015,Newfoundland and Labrador,Electronics related parts,257000.0,19678000.0,-19421000.0
United States,2015-10-01,2015,Newfoundland and Labrador,Energy products,383249000.0,231645000.0,151604000.0
United States,2015-10-01,2015,Newfoundland and Labrador,Farm and fishing products,11296000.0,5000.0,11291000.0
United States,2015-10-01,2015,Newfoundland and Labrador,Forestry products,6989000.0,10122000.0,-3133000.0
United States,2015-10-01,2015,Newfoundland and Labrador,Industrial machinery parts,643000.0,1117000.0,-474000.0
United States,2015-10-01,2015,Newfoundland and Labrador,Metal products,91000.0,48000.0,43000.0
United States,2015-10-01,2015,Newfoundland and Labrador,Metal ores,21000.0,0.0,21000.0
United States,2015-10-01,2015,Newfoundland and Labrador,Motor vehicles and parts,11000.0,22000.0,-11000.0
United States,2015-10-01,2015,Newfoundland and Labrador,Special transactions trade,2820000.0,156000.0,2664000.0
United States,2015-10-01,2015,Northwest Territories,Aircraft and transportation,4000.0,0.0,4000.0
United States,2015-10-01,2015,Northwest Territories,Basic products,0.0,0.0,0.0
United States,2015-10-01,2015,Northwest Territories,Consumer goods,55000.0,0.0,55000.0
United States,2015-10-01,2015,Northwest Territories,Electronics related parts,4000.0,0.0,4000.0
United States,2015-10-01,2015,Northwest Territories,Energy products,0.0,0.0,0.0
United States,2015-10-01,2015,Northwest Territories,Farm and fishing products,0.0,0.0,0.0
United States,2015-10-01,2015,Northwest Territories,Forestry products,6000.0,0.0,6000.0
United States,2015-10-01,2015,Northwest Territories,Industrial machinery parts,0.0,0.0,0.0
United States,2015-10-01,2015,Northwest Territories,Metal products,0.0,0.0,0.0
United States,2015-10-01,2015,Northwest Territories,Metal ores,0.0,0.0,0.0
United States,2015-10-01,2015,Northwest Territories,Motor vehicles and parts,0.0,0.0,0.0
United States,2015-10-01,2015,Northwest Territories,Special transactions trade,1000.0,0.0,1000.0
United States,2015-10-01,2015,Nova Scotia,Aircraft and transportation,4443000.0,120240000.0,-115797000.0
United States,2015-10-01,2015,Nova Scotia,Basic products,23752000.0,3310000.0,20442000.0
United States,2015-10-01,2015,Nova Scotia,Consumer goods,50719000.0,2063000.0,48656000.0
United States,2015-10-01,2015,Nova Scotia,Electronics related parts,8816000.0,3305000.0,5511000.0
United States,2015-10-01,2015,Nova Scotia,Energy products,3631000.0,113339000.0,-109708000.0
United States,2015-10-01,2015,Nova Scotia,Farm and fishing products,43264000.0,513000.0,42751000.0
United States,2015-10-01,2015,Nova Scotia,Forestry products,32870000.0,421000.0,32449000.0
United States,2015-10-01,2015,Nova Scotia,Industrial machinery parts,5630000.0,4136000.0,1494000.0
United States,2015-10-01,2015,Nova Scotia,Metal products,8118000.0,502000.0,7616000.0
United States,2015-10-01,2015,Nova Scotia,Metal ores,4421000.0,51000.0,4370000.0
United States,2015-10-01,2015,Nova Scotia,Motor vehicles and parts,91487000.0,869000.0,90618000.0
United States,2015-10-01,2015,Nova Scotia,Special transactions trade,4632000.0,531000.0,4101000.0
United States,2015-10-01,2015,Nunavut,Aircraft and transportation,0.0,0.0,0.0
United States,2015-10-01,2015,Nunavut,Basic products,0.0,0.0,0.0
United States,2015-10-01,2015,Nunavut,Consumer goods,3000.0,0.0,3000.0
United States,2015-10-01,2015,Nunavut,Electronics related parts,0.0,0.0,0.0
United States,2015-10-01,2015,Nunavut,Energy products,0.0,0.0,0.0
United States,2015-10-01,2015,Nunavut,Farm and fishing products,0.0,0.0,0.0
United States,2015-10-01,2015,Nunavut,Forestry products,0.0,0.0,0.0
United States,2015-10-01,2015,Nunavut,Industrial machinery parts,0.0,0.0,0.0
United States,2015-10-01,2015,Nunavut,Metal products,0.0,0.0,0.0
United States,2015-10-01,2015,Nunavut,Metal ores,0.0,0.0,0.0
United States,2015-10-01,2015,Nunavut,Motor vehicles and parts,0.0,0.0,0.0
United States,2015-10-01,2015,Nunavut,Special transactions trade,0.0,0.0,0.0
United States,2015-10-01,2015,Ontario,Aircraft and transportation,215696000.0,288421000.0,-72725000.0
United States,2015-10-01,2015,Ontario,Basic products,844201000.0,1234617000.0,-390416000.0
United States,2015-10-01,2015,Ontario,Consumer goods,2189353000.0,2968614000.0,-779261000.0
United States,2015-10-01,2015,Ontario,Electronics related parts,575954000.0,1080513000.0,-504559000.0
United States,2015-10-01,2015,Ontario,Energy products,131753000.0,359353000.0,-227600000.0
United States,2015-10-01,2015,Ontario,Farm and fishing products,297367000.0,444889000.0,-147522000.0
United States,2015-10-01,2015,Ontario,Forestry products,739730000.0,949724000.0,-209994000.0
United States,2015-10-01,2015,Ontario,Industrial machinery parts,1018618000.0,1492326000.0,-473708000.0
United States,2015-10-01,2015,Ontario,Metal products,1276816000.0,1245880000.0,30936000.0
United States,2015-10-01,2015,Ontario,Metal ores,24535000.0,81823000.0,-57288000.0
United States,2015-10-01,2015,Ontario,Motor vehicles and parts,6700716000.0,5089597000.0,1611119000.0
United States,2015-10-01,2015,Ontario,Special transactions trade,229190000.0,537543000.0,-308353000.0
United States,2015-10-01,2015,Prince Edward Island,Aircraft and transportation,6096000.0,0.0,6096000.0
United States,2015-10-01,2015,Prince Edward Island,Basic products,809000.0,206000.0,603000.0
United States,2015-10-01,2015,Prince Edward Island,Consumer goods,29532000.0,178000.0,29354000.0
United States,2015-10-01,2015,Prince Edward Island,Electronics related parts,1033000.0,16000.0,1017000.0
United States,2015-10-01,2015,Prince Edward Island,Energy products,5000.0,0.0,5000.0
United States,2015-10-01,2015,Prince Edward Island,Farm and fishing products,19062000.0,0.0,19062000.0
United States,2015-10-01,2015,Prince Edward Island,Forestry products,1943000.0,40000.0,1903000.0
United States,2015-10-01,2015,Prince Edward Island,Industrial machinery parts,2400000.0,203000.0,2197000.0
United States,2015-10-01,2015,Prince Edward Island,Metal products,299000.0,10000.0,289000.0
United States,2015-10-01,2015,Prince Edward Island,Metal ores,321000.0,7000.0,314000.0
United States,2015-10-01,2015,Prince Edward Island,Motor vehicles and parts,162000.0,0.0,162000.0
United States,2015-10-01,2015,Prince Edward Island,Special transactions trade,4938000.0,0.0,4938000.0
United States,2015-10-01,2015,Québec,Aircraft and transportation,541736000.0,211770000.0,329966000.0
United States,2015-10-01,2015,Québec,Basic products,303082000.0,228380000.0,74702000.0
United States,2015-10-01,2015,Québec,Consumer goods,882039000.0,267544000.0,614495000.0
United States,2015-10-01,2015,Québec,Electronics related parts,279146000.0,260846000.0,18300000.0
United States,2015-10-01,2015,Québec,Energy products,214938000.0,488781000.0,-273843000.0
United States,2015-10-01,2015,Québec,Farm and fishing products,128016000.0,46468000.0,81548000.0
United States,2015-10-01,2015,Québec,Forestry products,795601000.0,175376000.0,620225000.0
United States,2015-10-01,2015,Québec,Industrial machinery parts,295843000.0,154407000.0,141436000.0
United States,2015-10-01,2015,Québec,Metal products,975604000.0,160765000.0,814839000.0
United States,2015-10-01,2015,Québec,Metal ores,45408000.0,38633000.0,6775000.0
United States,2015-10-01,2015,Québec,Motor vehicles and parts,279555000.0,234924000.0,44631000.0
United States,2015-10-01,2015,Québec,Special transactions trade,92993000.0,94601000.0,-1608000.0
United States,2015-10-01,2015,Saskatchewan,Aircraft and transportation,927000.0,82758000.0,-81831000.0
United States,2015-10-01,2015,Saskatchewan,Basic products,9600000.0,102488000.0,-92888000.0
United States,2015-10-01,2015,Saskatchewan,Consumer goods,6294000.0,57917000.0,-51623000.0
United States,2015-10-01,2015,Saskatchewan,Electronics related parts,15918000.0,32021000.0,-16103000.0
United States,2015-10-01,2015,Saskatchewan,Energy products,576635000.0,22289000.0,554346000.0
United States,2015-10-01,2015,Saskatchewan,Farm and fishing products,303869000.0,14831000.0,289038000.0
United States,2015-10-01,2015,Saskatchewan,Forestry products,18856000.0,25734000.0,-6878000.0
United States,2015-10-01,2015,Saskatchewan,Industrial machinery parts,25204000.0,280644000.0,-255440000.0
United States,2015-10-01,2015,Saskatchewan,Metal products,36597000.0,42304000.0,-5707000.0
United States,2015-10-01,2015,Saskatchewan,Metal ores,326834000.0,4217000.0,322617000.0
United States,2015-10-01,2015,Saskatchewan,Motor vehicles and parts,10146000.0,95373000.0,-85227000.0
United States,2015-10-01,2015,Saskatchewan,Special transactions trade,7066000.0,738000.0,6328000.0
United States,2015-10-01,2015,Yukon,Aircraft and transportation,0.0,149000.0,-149000.0
United States,2015-10-01,2015,Yukon,Basic products,0.0,1000.0,-1000.0
United States,2015-10-01,2015,Yukon,Consumer goods,3000.0,19000.0,-16000.0
United States,2015-10-01,2015,Yukon,Electronics related parts,0.0,0.0,0.0
United States,2015-10-01,2015,Yukon,Energy products,0.0,269000.0,-269000.0
United States,2015-10-01,2015,Yukon,Farm and fishing products,0.0,1439000.0,-1439000.0
United States,2015-10-01,2015,Yukon,Forestry products,40000.0,11000.0,29000.0
United States,2015-10-01,2015,Yukon,Industrial machinery parts,0.0,748000.0,-748000.0
United States,2015-10-01,2015,Yukon,Metal products,8000.0,7000.0,1000.0
United States,2015-10-01,2015,Yukon,Metal ores,9757000.0,0.0,9757000.0
United States,2015-10-01,2015,Yukon,Motor vehicles and parts,0.0,14000.0,-14000.0
United States,2015-10-01,2015,Yukon,Special transactions trade,4000.0,0.0,4000.0
United States,2015-11-01,2015,Alberta,Aircraft and transportation,23366000.0,493687000.0,-470321000.0
United States,2015-11-01,2015,Alberta,Basic products,591858000.0,548687000.0,43171000.0
United States,2015-11-01,2015,Alberta,Consumer goods,169171000.0,173073000.0,-3902000.0
United States,2015-11-01,2015,Alberta,Electronics related parts,36337000.0,98305000.0,-61968000.0
United States,2015-11-01,2015,Alberta,Energy products,4336510000.0,69181000.0,4267329000.0
United States,2015-11-01,2015,Alberta,Farm and fishing products,158542000.0,80609000.0,77933000.0
United States,2015-11-01,2015,Alberta,Forestry products,201175000.0,62968000.0,138207000.0
United States,2015-11-01,2015,Alberta,Industrial machinery parts,130877000.0,213622000.0,-82745000.0
United States,2015-11-01,2015,Alberta,Metal products,50917000.0,56500000.0,-5583000.0
United States,2015-11-01,2015,Alberta,Metal ores,24118000.0,8398000.0,15720000.0
United States,2015-11-01,2015,Alberta,Motor vehicles and parts,23315000.0,68387000.0,-45072000.0
United States,2015-11-01,2015,Alberta,Special transactions trade,31180000.0,17288000.0,13892000.0
United States,2015-11-01,2015,British Columbia,Aircraft and transportation,20316000.0,53350000.0,-33034000.0
United States,2015-11-01,2015,British Columbia,Basic products,41033000.0,84907000.0,-43874000.0
United States,2015-11-01,2015,British Columbia,Consumer goods,164501000.0,339903000.0,-175402000.0
United States,2015-11-01,2015,British Columbia,Electronics related parts,85304000.0,79497000.0,5807000.0
United States,2015-11-01,2015,British Columbia,Energy products,175819000.0,128439000.0,47380000.0
United States,2015-11-01,2015,British Columbia,Farm and fishing products,100751000.0,151817000.0,-51066000.0
United States,2015-11-01,2015,British Columbia,Forestry products,546962000.0,178829000.0,368133000.0
United States,2015-11-01,2015,British Columbia,Industrial machinery parts,121839000.0,151587000.0,-29748000.0
United States,2015-11-01,2015,British Columbia,Metal products,159480000.0,104362000.0,55118000.0
United States,2015-11-01,2015,British Columbia,Metal ores,10629000.0,39500000.0,-28871000.0
United States,2015-11-01,2015,British Columbia,Motor vehicles and parts,29608000.0,140022000.0,-110414000.0
United States,2015-11-01,2015,British Columbia,Special transactions trade,31651000.0,30163000.0,1488000.0
United States,2015-11-01,2015,Manitoba,Aircraft and transportation,61198000.0,97640000.0,-36442000.0
United States,2015-11-01,2015,Manitoba,Basic products,69422000.0,160320000.0,-90898000.0
United States,2015-11-01,2015,Manitoba,Consumer goods,108035000.0,164691000.0,-56656000.0
United States,2015-11-01,2015,Manitoba,Electronics related parts,21519000.0,91199000.0,-69680000.0
United States,2015-11-01,2015,Manitoba,Energy products,48841000.0,40503000.0,8338000.0
United States,2015-11-01,2015,Manitoba,Farm and fishing products,146478000.0,47879000.0,98599000.0
United States,2015-11-01,2015,Manitoba,Forestry products,33750000.0,75129000.0,-41379000.0
United States,2015-11-01,2015,Manitoba,Industrial machinery parts,73078000.0,269041000.0,-195963000.0
United States,2015-11-01,2015,Manitoba,Metal products,31763000.0,72045000.0,-40282000.0
United States,2015-11-01,2015,Manitoba,Metal ores,6424000.0,13782000.0,-7358000.0
United States,2015-11-01,2015,Manitoba,Motor vehicles and parts,96110000.0,143996000.0,-47886000.0
United States,2015-11-01,2015,Manitoba,Special transactions trade,38519000.0,12848000.0,25671000.0
United States,2015-11-01,2015,New Brunswick,Aircraft and transportation,790000.0,3591000.0,-2801000.0
United States,2015-11-01,2015,New Brunswick,Basic products,93720000.0,43870000.0,49850000.0
United States,2015-11-01,2015,New Brunswick,Consumer goods,78583000.0,38767000.0,39816000.0
United States,2015-11-01,2015,New Brunswick,Electronics related parts,4945000.0,7963000.0,-3018000.0
United States,2015-11-01,2015,New Brunswick,Energy products,163340000.0,94795000.0,68545000.0
United States,2015-11-01,2015,New Brunswick,Farm and fishing products,93860000.0,78678000.0,15182000.0
United States,2015-11-01,2015,New Brunswick,Forestry products,113692000.0,28454000.0,85238000.0
United States,2015-11-01,2015,New Brunswick,Industrial machinery parts,8897000.0,24688000.0,-15791000.0
United States,2015-11-01,2015,New Brunswick,Metal products,17368000.0,13403000.0,3965000.0
United States,2015-11-01,2015,New Brunswick,Metal ores,6683000.0,187000.0,6496000.0
United States,2015-11-01,2015,New Brunswick,Motor vehicles and parts,2424000.0,29090000.0,-26666000.0
United States,2015-11-01,2015,New Brunswick,Special transactions trade,5607000.0,2435000.0,3172000.0
United States,2015-11-01,2015,Newfoundland and Labrador,Aircraft and transportation,167000.0,2877000.0,-2710000.0
United States,2015-11-01,2015,Newfoundland and Labrador,Basic products,0.0,1721000.0,-1721000.0
United States,2015-11-01,2015,Newfoundland and Labrador,Consumer goods,10663000.0,369000.0,10294000.0
United States,2015-11-01,2015,Newfoundland and Labrador,Electronics related parts,297000.0,769000.0,-472000.0
United States,2015-11-01,2015,Newfoundland and Labrador,Energy products,287360000.0,107548000.0,179812000.0
United States,2015-11-01,2015,Newfoundland and Labrador,Farm and fishing products,6910000.0,0.0,6910000.0
United States,2015-11-01,2015,Newfoundland and Labrador,Forestry products,9126000.0,6000.0,9120000.0
United States,2015-11-01,2015,Newfoundland and Labrador,Industrial machinery parts,83000.0,1319000.0,-1236000.0
United States,2015-11-01,2015,Newfoundland and Labrador,Metal products,126000.0,142000.0,-16000.0
United States,2015-11-01,2015,Newfoundland and Labrador,Metal ores,453000.0,0.0,453000.0
United States,2015-11-01,2015,Newfoundland and Labrador,Motor vehicles and parts,214000.0,1000.0,213000.0
United States,2015-11-01,2015,Newfoundland and Labrador,Special transactions trade,3466000.0,90000.0,3376000.0
